Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound
2012,Eric Shapiro,4,"Bought it for my S4; it Works like a charm.  No setup needed, my S4 reads it automatically.  Great price. :)",01/02/2023,3,16,24,40,-8,3.3366124738834664,3.474213826682106
2013,A.L,4,The SD card arrived quickly and has worked ever since initial install. I have removed and used in adapter for laptop and put back in without issue. I'm using on Droid Razr M and always select unmount option in storage section prior to removal to ensure data is not lost. I have no complaints with this item. i bought this card to replace a 32GB card I purchased previously and suddenly stopped working. I paid a little more but some things are well worth it. I put a lot of MP3 files on my device so this card is great.,12/10/2023,418,38,23,61,15,0.9385049181613159,2.5412669221071815
2014,"SirNagrom ""Computer Geek""",3,"Solid card, used for music on phone and apps, but has been standing in on my DSLR and has functioned great for the purpose. Got the card at $20, which was a bargain, and it's finally full.",06/22/2023,362,37,10,47,27,4.758921913175756,0.7877543892492267
2015,Jack van den Bosch,4,Writes & reads really fast. The card that came with my dash cam would pause about 11 seconds between files. With the Ultra there is only a one second pause. Now I won't be returning the dash cam. Highly recommend!,08/08/2023,906,28,34,62,-6,0.9439384209536633,3.1644911679720362
2016,Deasy,5,"This worked great in my Samsung Galaxy S4 - plenty of storage for photos, video, and I'm not sure what else to use it for yet.",11/19/2023,369,39,3,42,36,3.749977301954435,2.6288017868053517
2017,Jay Macky,5,Great product! came with an adapter to plug into a camera or a regular sized card reader. The ultra allows for faster uploads and downloads onto the card!  Great for pictures and apps!,02/20/2023,539,6,36,42,-30,4.012994346368306,2.8247264903294473
2018,cdpham,4,I bought a new Samsung Galaxy Note 2 phone and needed an expansion card to boost up the memory for photos and music.  This is the cheapest 32Gb card I could find.  Works well.,05/23/2023,880,7,35,42,-28,1.871852198037186,4.974274027848745
2019,MJCassady,1,"Like all SanDisk products I have purchases in the past, this little card works just fine in my phone and I have not had any issues at all.",02/21/2023,346,40,12,52,28,0.7811957033552452,0.14306363970898572
2020,James R.,2,"Liked the first one I purchased so much, I bought a second one. Very, very fast read and write speeds at a good price, plus SanDisk has the best software and device compatibility.  Forget thumb drives - this is your most flexible, durable option.  Use direct in your tablet or smart phone and/or buy a decent usb card reader you can load this in and, voila, instant super-speedy, upgradeable thumb drive.  Works great in my tablet and in my newer card reader - and still kicks the butt of every thumb drive I know of even when used with my old plastic USB 2.0 card reader held together with scotch tape, lol.  Have purchased several microSD cards since they first came out, from 2GB to 32GB, and all still work fine - I cannot say the same re the thumb drives I purchased during that same time period.One point - beware of counterfeits.  Samsung is the number one brand so, unfortunately, they get counterfeited a LOT.  So check reviews and only buy from a reliable seller.  I suggest buying direct from Amazon (or Memory Mogul) - I have purchased from both with no issues.",09/22/2023,731,32,8,40,24,0.8295175794012394,4.5748608047319
2021,BF,5,"Amazon ran a good deal on this 64GB microSDXC, so I jumped on the bandwagon.  When it arrived I snapped a few photographs to test it out and it worked well...until I tried to retrieve the files.  I don't know how, but it became corrupt and no longer would reformat or function in any of my devices.  I exchanged it for a replacement through Amazon and the new one works beyond my initial observations.  Browsing seems much faster than previous SDHC class 10 cards.  Thank you Amazon for your immediate exchange.  highly recommended for today's on the go data storage.  *(original review was 2 stars, but after Amazon's immediate replacement and great customer service I re-rated to 5 stars.)",08/11/2023,897,31,27,58,4,4.927251820045119,4.209453807911522
2022,R. Briggs,4,6 months later and no problems. It's a very solid product and I'm very happy with it. Would order again.,06/25/2023,44,34,45,79,-11,3.6270496827122427,2.076714123300787
2023,Failtelorn,4,An SD card is an SD card. Unless its broken and I have had no problems. Keep up the good work.,06/13/2023,724,17,15,32,2,2.250237183457312,4.404731768191813
2024,Mauro Mori,5,"Works! And why should I write more..... damn it! Eleven more words... finally am done with this, CRAP!! THREE MORE WORDS??",08/09/2023,564,42,5,47,37,1.2867489458260843,3.242806211864246
2025,justing6,3,It's a memory card.  It works as expected.  I got a full 32GB of data on this card.  Two more words.,02/19/2023,153,15,26,41,-11,0.09455061372349138,4.446772583506052
2026,Keith Shelley,2,"I own the Samsung Galaxy Note 2 smartphone- and besides having a user-replaceable battery, this device also allows the user to pop in a Micro SD card.  More is better, too much is almost enough... and hence the 64-GB model, which permits storing insane numbers of songs on your phone-- in my case, over 7000!  (Three of the songs are great, 2 are OK, and the rest?  Not so good!)  Seriously- this is a 'must own' if your smart phone is not made by Apple!  If you own the iPhone, not so great, there are no user-accessible batteries or Micro SD cards in iPhones.  If you own Android- well, life will be considerably brighter once you pop this in, which took all of like 30 seconds.  You do not need to format it unless you wish to erase what you've already put on it.  Highly recommend - SanDisk is a trusted provider of flash memory devices, and buying from Amazon.com is a no-brainer.",07/25/2023,202,17,9,26,8,3.352319283968005,2.9736544113157293
2027,Ben Lane,5,Very fast reading and writing for my samsung galaxy s4 from verizon. Highly recommended. Sandisk is numero uno for smartphones.,02/21/2023,321,37,22,59,15,4.784581733403509,1.0807461965958975
2028,DKS,4,"Downloaded eraseUS and formatted to fat32 with 32k clusters.  Mounted to either 7 or 10 with no problem, see nada instability.  But that's not the coool thing.  I actually have two of these.  One is in the sd slot, one is in the power port via the samsung sd/usb adapter.  Soooo, my 16g 10 is actually a 145gb 10.  I can't imagine what I will actually do with all that, but I have it.  Maybe run a Linux port and web server (just because I can).  Too bad about that external storage limit on iOS....",05/18/2023,464,24,20,44,4,0.5342160386678618,2.8811069202588664
2029,Jo Creyf,3,Good price at the time of purchase. Used this on my pda/cellphone device. Has been working without any problems ever since purchased (about 8 months now).,10/27/2023,11,33,25,58,8,3.772456235917512,0.8953112396506863
2030,R. Heisler,5,Using this with my mini MP3 player and plinking songs onto it worked flawlessly.  Now my 4gb player is a 20gb player.,10/12/2023,580,3,44,47,-41,0.7661844362996245,0.7041396384364651
2031,Happy Dog,2,"I have this in my Galaxy S 3 and it works great, I've had no problems with it. Highly recommend.",03/18/2023,227,4,2,6,2,3.960525913298053,3.270306159607119
2032,Al Wilgus,3,I've seen some reviews of Micro SD media that complains about it working for only a certain number of re-writes before it fails. I've been using these SD cards in dash cameras for the last 6 months and they are still working great!,01/31/2023,633,13,42,55,-29,1.8528642254942196,4.737383082677924
2033,S. Burton,4,Good 32 GB SD Card.  I bought it to upgrade memory stotage on my cell.  It works on my Samsung S3.  Also comes with adapter.,06/09/2023,333,0,34,34,-34,3.5603078882893913,2.942479896037225
2034,Biri Komori,1,"Replaced 16 gig in my android phone, motorolla atrix 2.  Works great.  No issues.  Been going strong for months now.",08/08/2023,469,21,6,27,15,4.631412021699254,3.9789381649111326
2035,A Student,2,"Transfer speeds are amazing, never corrupts files like my old card and it has tons of space! 64gb is really a bunch, spesh for music lovers like myself, itndelivers on recording capabilties too, does not dissapoint. I get a steady 15mb/s transfer which is well over the 6mb/s i was getting with my old class 6. Higjhly recommemd. I got mine for $41 with prime shipping. AND YES THEY WORK IN THE GALAXY S3/S4/S2, DROID RAZR/XT912/HD/MAXX/MAXXHD, WII U, you just have to format it properly. On stock format you get the full 30+ mb/s transfer speeds, yes. But through your phomes which is only LIMITED TO ITS HARDWARE you get half that. Youre only limited to what the hardware can handle. Thats why they recommemd the 32gb cards as its differect architecture. People complain about the speeds using programs. Psh, my new usb 3 car reader tells me i get 60mb/s transfer rates! So stuff it!Excellent card, excellent quality. I threw it in a cup of ice water and stirree it up in front of my friends and let it sit for an hour while i drank the water and played video games. Then took it out and dried it off and let it sit for a minute or two to warm up, threw it back in my phone and to everyones amazement..it still worked. SOLD. hahaBoht two, looking to buy 2 more, now if amazon would only drop the price to $40 again.",01/29/2023,15,45,26,71,19,3.1006959746106375,0.8418218163311036
2036,SuperSumoYakuza,3,I bought this card to extend the storage capability of my tablet. It holds hundreds of my short video files without having to use the tablet's built in memory. Transfer speed from my computer into the card is relatively fast. If someday I may need more storage in the tablet I can always buy another one of these cards.,11/01/2023,57,20,41,61,-21,4.603495121428703,3.2710518309447103
