Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound
2043,paulicious21,1,"Called GoPro - they recommended this specific card.  They said the 64GB cards have been causing problems.  You can run your GoPro Hero3 with 2x Batteries attached to it, and you still won't fill up this card (even on HD Video).I went on a 2 week surf voyage across Hawaii and 2 of these badboys documented my whole trip!",02/05/2021,657,31,40,71,-9,3.7591685552982557,0.734099928206729
2044,M. Harwell,2,I've been using this for a couple weeks in my Galaxy Note 2 with no problems and Gallery performance (which is primary use for extra storage) has been great.,03/06/2021,265,6,25,31,-19,0.08796243996957442,3.4925494120065497
2045,Luis Gonzalez,2,Quickly went bad. I used it for maybe 2 weeks. Better keep your receipt. Too bad i didn't.Bad deal. period.,02/03/2021,88,18,12,30,6,1.3400586604303766,0.7252163583459359
2046,Greg Porter,5,"Worked in my Galaxy S4, didn't have to do any crazy formatting.  I popped it in and it was detected.",11/10/2021,940,33,43,76,-10,1.8769761032558656,0.07308442158806994
2047,Susanne,1,Its amazing the amount of storage we are putting in micro chips these days.  I use this for my dive camera taking videos and pictures.  The chip hasn't let me down yet and no errors.,04/27/2021,462,13,25,38,-12,4.411189808956909,3.1239005034203178
2048,"Mr. Jerry L. Kingore ""jsk""",3,This is the best Class 10 MicroSD card I own. I have compared it to my other cards and it out performs all other cards I have. It came with a SD to microSD card converter which is a nice plus. This card come pre-formatted to work with Android devices and Windows devices. Can't get much easier than that.Great card + fast shipping = no complaints,08/31/2021,46,49,0,49,49,4.752209012741721,0.584567860877957
2049,Marshall G. Seaborn,5,"Even though it says my review is for the 32gb version it's for the 64gb. Not sure why it says 32gb above.I received this card to use in my 2013 MacBook Air for extra storage. I liked that the speeds were up to 30 MB/s. I figured there would be a little bit of a fudge factor but not this much.While I can consistently get almost 45 MB/s read speeds, the write speeds were only around 10.5 MB/s.I guess you could average these together but I don't think that's really the point. :-)I didn't see a review that dealt with this specifically so hopefully this will help someone else out in the future.Update: Only now did I go back and read the tiny print that ""Write speeds may be slower"". Well, that is obvious now but I think 1/4 of the speed is a lot slower.",08/27/2021,392,46,7,53,39,3.5823898345697494,3.852058183556366
2050,gk,1,"Before purchasing this I had a SanDisk 16GB Class 2 microSDHC. Needless to say, I didn't see the need in purchasing one of these. Then I began to read how Class 10 cards really do process recordings faster and records pictures faster. I didn't believe it, so I put it to the test. Using it in my Samsung Galaxy sIII, I installed it and recorded videos, took pictures, and played music on it. I also downloaded PDFs for work and other documents to it. In every test, it was far faster than any other class, and you can tell a difference between the classes. To close, I would just say don't settle for a lower class because it's cheaper. Wait for these to go on sale (because you know as well as I do that they will) and purchase one then. There is no reason to get a card in a lower class.",05/23/2021,119,45,3,48,42,2.4626589050482988,4.329829767504102
2051,"rbhatta ""A Dinosaur you can trust!""",1,"it is extremely small. so small in fact, that it could easily get lost. so i recommend that once it's in, you leave it in. but it's a great idea, to allow the camera's, phone's or any other device to be that much smaller. i've only had it for a short while, but so far so good.",10/27/2021,933,18,20,38,-2,3.203107745288443,4.723683951419631
2052,Charles Soccerleg,2,Couldn't find this in the local stores. It is what we needed and it was brand new as stated and works great.,04/27/2021,531,25,21,46,4,2.070005258406665,3.322384814531958
2053,"John Shepard ""Shepard""",5,item i ordered was 64gb it listed it on the card but this was tested and at most was 1gb and very oldi would steer far away from sandisk sold online unless it is in original packagingI returned it for a full refund and reordered and oem 64gb card from samsung,09/26/2021,447,16,36,52,-20,1.4941291592433392,2.4100744644615206
2054,KitchenBrews,1,"Great card. just what I was looking for, for my surface. Now I need nine more words for Amazon limit.",01/12/2021,732,27,48,75,-21,4.753440340698142,1.7614054035289954
2055,JB,1,"Haven't got much to say about this. It's SanDisk, so you know what you're getting. Fast and reliable. Only complaint though is that Amazon wouldn't let me buy more than one in the same order. Other than that, it's just great.",12/20/2021,942,18,2,20,16,0.576951145049619,2.4546254699316536
2056,DGBradley,5,"Huge Video Card. Use it to back-up my netbook computer without a CD/DVD unit. Watch out for fakes. Make sure this is an authentic SanDisk card, There are fakes out there. There's a program that lets you verify yours is an auththentic card. The fake ones are really tiny drives made to look like a 64GB card. This one is authentic.",07/07/2021,745,26,18,44,8,1.7319678402505452,0.9517611418015676
2057,Eckzsell,3,Slow compared to some usb drives. The good is it is small and will hold large files. I would recommend this product for cell phone only use. Not to be used as a back up usb memory drive for Nexus 7. I would use a high speed USB drive for the Nexus 7.,06/29/2021,606,47,0,47,47,4.495444799802966,1.7421132389454652
2058,"Juan L. Deaza ""juanldeaza""",5,its perfect and easy to use and conect fast to the camera its give you 9940 photo and 45m video with sony cam 18mp,08/08/2021,967,18,28,46,-10,3.6157071529370843,3.589652624172489
2059,"Scott Richmond ""Glikbach""",5,"SanDisk is one of the top brands for removable memory. As expected, this worked right out of the package. I use it with my GPS.",09/03/2021,763,32,22,54,10,0.14550725661488295,1.0871148556710657
2060,magnumsteele,3,Got this to replace my old class 4 micro sd card in my new phone. Plenty of space and very fast.,08/09/2021,762,6,32,38,-26,0.11549836712123562,1.320335678368325
2061,"Lynn ""LS""",5,64GB SDXC for $50...ish!!! Amazing price for a great product. Popped it into my Galaxy S4 and have had no problems so far.,06/25/2021,794,28,40,68,-12,2.582562313122873,3.7466412785392436
2062,"Marcio Barbosa Matielo ""mizifih""",1,Bought this micro sd card for my Samsung Galaxy Note 2 and it works flawlessly. Lots of space and fast!,09/05/2021,744,42,22,64,20,2.4212652811501085,0.889179679136104
2063,EKPG,5,Works as expected. Very fast writer. Too bad the reader I bought with the disk doesn't work as well as the disk.,04/25/2021,46,4,4,8,0,2.2149576932815913,1.2294379323668885
2064,"mmmgoodm7 ""MMM""",3,upgraded from a class4  to this can feel the difference on both a S2 and S3. Fast read and write speed really help when downloading large files as well from the internet with speed.,06/16/2021,886,29,6,35,23,1.5117188091950444,0.08773781411325177
2065,Bruce,4,"I used this on my Android tablet (Pantech Element and my Galaxy S3 phone).  The S3 took it without an issue but the Pantech required me to format it as FAT32.... it wouldn't read it any other way....  you can search the internet for FAT32 formatter which will format the card as FAT32 using an external card reader within seconds.After doing that, I've been using it for a few weeks now with no problems.  Very nice.  Now... just waiting for the 128GB model.  :)",09/04/2021,508,48,5,53,43,4.933193599068195,3.600257997675534
2066,"N. Davison ""Stormancast""",5,"This is called &#34;Class 10&#34;, so I ordered it, figuring it would have useable speed. I plugged it in to copy about 9GB of program installation files. I was totally dumbfounded that it took about 3 hours to copy those files onto this &#34;Ultra&#34; &#34;Class 10&#34; SDXC card. (9GB on my super-slow, super-cheap plastic school-kid USB thumb drive takes less than 10 minutes.) So then I tested it on various known computers with typical raw and JPG picture files. Read speeds ranged from 15-25MB/s, while write speeds ranged from 4-8MB/sec for big files, and below 1MB/sec for small files. This is what I would call largely unusable. VERY disappointing.",09/12/2021,558,42,48,90,-6,1.3599366149169074,3.0895178278321693
2067,"Elder Norm ""Elder Norm""",2,"This card did an AMAZING job with holding my music on my phone. Videos played with ease and everything! Highly recommend this card to anyone. The SD card adapter also worked perfectly for me.I use this card on a Samsung Galaxy S2 (Epic 4G Touch, Sprint version). It works just fine on that phone even though the phone specs say it only holds up to 32gb. Just put the card in, go to your settings, fine SD and storage, and then scroll to this card and format the card. Once formatted, it'll work just as any other SD card.",08/05/2021,971,7,21,28,-14,2.4502010322028096,3.4719272625577062
2068,slcpunk,1,"Works as expected.  What else can be said.  These cards are almost &#34;silly person&#34; proof, but looking at some reviews may say otherwise.  Amazon shipped it fast and I am happy.",01/10/2021,526,41,48,89,-7,2.0244654841153316,1.071638809766566
2069,"guitarlizard ""Toni""",1,Great price and holds tons of stuff. The class 10 is way faster then any other card I have purchased,03/12/2021,597,11,12,23,-1,0.8512471298087104,3.436881953639357
2070,Jonathan,2,"Needed more storage space for photos and videos on my phone and this fit the bill, nice and fast and now I have 40 gig free on my phone.",03/08/2021,831,41,11,52,30,1.0130940956263927,2.9818830884662835
2071,"Kent Bostock ""Kenterbent""",2,"Works as describe.  If your going to use it in a phone I would suggest putting it into phone and letting your phone format it, this will save you a bunch of headaches later.",12/16/2021,840,12,3,15,9,4.591513710048865,1.8306148961100166
2072,Tony Z,5,"Good quality. I've been using it several devices (phone, tablet, and computer) with no troubles at all. Glad I chose this one.",09/28/2021,3,25,7,32,18,4.2913986142797755,2.1891290581720235
